0.3541666666666667 48.208333333333336 111.5625 40.895833333333336 87.79166666666667 46.729166666666664 10.458333333333334 30.4375 34.479166666666664 19.3125 23.416666666666668 82.27083333333333 10.333333333333334 32.75 43.083333333333336 27.020833333333332 15.166666666666666 7.895833333333333 4.020833333333333 21.916666666666668 0.8541666666666666 48.104166666666664 118.20833333333333 43.583333333333336 90.95833333333333 48.0 13.604166666666666 37.666666666666664 36.145833333333336 17.4375 23.291666666666668 74.39583333333333 9.354166666666666 42.645833333333336 52.0 26.479166666666668 14.791666666666666 7.3125 6.041666666666667 18.25 |Mar 08, 2020 - PHX vs. MIL|
0.3673469387755102 48.204081632653065 112.14285714285714 41.02040816326531 87.73469387755102 46.89795918367347 10.63265306122449 30.693877551020407 34.69387755102041 19.46938775510204 23.571428571428573 82.36734693877551 10.285714285714286 32.87755102040816 43.16326530612245 27.081632653061224 15.16326530612245 7.857142857142857 4.020408163265306 21.93877551020408 0.46938775510204084 48.10204081632653 113.93877551020408 42.06122448979592 90.36734693877551 46.6530612244898 12.63265306122449 33.795918367346935 37.02040816326531 17.183673469387756 21.591836734693878 79.20408163265306 9.89795918367347 35.326530612244895 45.224489795918366 20.79591836734694 12.408163265306122 6.0 6.36734693877551 20.775510204081634 |Mar 10, 2020 - PHX @ POR|
0.46938775510204084 48.10204081632653 113.93877551020408 42.06122448979592 90.36734693877551 46.6530612244898 12.63265306122449 33.795918367346935 37.02040816326531 17.183673469387756 21.591836734693878 79.20408163265306 9.89795918367347 35.326530612244895 45.224489795918366 20.79591836734694 12.408163265306122 6.0 6.36734693877551 20.775510204081634 0.3673469387755102 48.204081632653065 112.14285714285714 41.02040816326531 87.73469387755102 46.89795918367347 10.63265306122449 30.693877551020407 34.69387755102041 19.46938775510204 23.571428571428573 82.36734693877551 10.285714285714286 32.87755102040816 43.16326530612245 27.081632653061224 15.16326530612245 7.857142857142857 4.020408163265306 21.93877551020408 |Mar 10, 2020 - POR vs. PHX|
0.4489795918367347 48.61224489795919 110.04081632653062 40.83673469387755 88.3265306122449 46.53061224489796 12.714285714285714 34.83673469387755 36.775510204081634 15.653061224489797 20.510204081632654 75.81632653061224 9.428571428571429 33.12244897959184 42.55102040816327 23.632653061224488 13.918367346938776 7.6938775510204085 4.040816326530612 21.489795918367346 0.7083333333333334 48.3125 113.04166666666667 40.645833333333336 89.0 45.791666666666664 13.479166666666666 37.166666666666664 36.604166666666664 18.270833333333332 23.0625 79.3125 10.083333333333334 34.729166666666664 44.8125 25.354166666666668 13.979166666666666 9.145833333333334 4.979166666666667 21.416666666666668 |Mar 08, 2020 - SAC vs. TOR|
0.4375 48.625 112.91666666666667 41.958333333333336 89.125 47.208333333333336 11.083333333333334 29.6875 37.25 17.916666666666668 22.041666666666668 80.9375 8.25 35.458333333333336 43.708333333333336 24.625 11.791666666666666 7.3125 5.3125 18.75 0.2916666666666667 48.416666666666664 107.375 41.0625 88.22916666666667 46.6875 11.458333333333334 31.979166666666668 35.583333333333336 13.791666666666666 18.416666666666668 74.70833333333333 11.0 33.354166666666664 44.354166666666664 23.9375 16.958333333333332 6.645833333333333 3.1666666666666665 18.083333333333332 |Mar 08, 2020 - SAS @ CLE|
0.42857142857142855 48.714285714285715 113.24489795918367 41.97959183673469 89.3061224489796 47.142857142857146 11.061224489795919 29.612244897959183 37.265306122448976 18.224489795918366 22.3265306122449 81.16326530612245 8.204081632653061 35.51020408163265 43.714285714285715 24.53061224489796 11.73469387755102 7.469387755102041 5.326530612244898 19.06122448979592 0.5833333333333334 48.3125 116.04166666666667 41.458333333333336 89.85416666666667 46.208333333333336 15.708333333333334 42.25 37.145833333333336 17.416666666666668 22.4375 77.66666666666667 10.583333333333334 36.229166666666664 46.8125 24.4375 12.5625 6.083333333333333 5.208333333333333 18.916666666666668 |Mar 10, 2020 - SAS vs. DAL|
0.7083333333333334 48.3125 113.04166666666667 40.645833333333336 89.0 45.791666666666664 13.479166666666666 37.166666666666664 36.604166666666664 18.270833333333332 23.0625 79.3125 10.083333333333334 34.729166666666664 44.8125 25.354166666666668 13.979166666666666 9.145833333333334 4.979166666666667 21.416666666666668 0.4489795918367347 48.61224489795919 110.04081632653062 40.83673469387755 88.3265306122449 46.53061224489796 12.714285714285714 34.83673469387755 36.775510204081634 15.653061224489797 20.510204081632654 75.81632653061224 9.428571428571429 33.12244897959184 42.55102040816327 23.632653061224488 13.918367346938776 7.6938775510204085 4.040816326530612 21.489795918367346 |Mar 08, 2020 - TOR @ SAC|
0.7142857142857143 48.30612244897959 113.14285714285714 40.61224489795919 88.85714285714286 45.83673469387755 13.591836734693878 37.38775510204081 36.673469387755105 18.3265306122449 23.142857142857142 79.26530612244898 9.918367346938776 34.714285714285715 44.63265306122449 25.387755102040817 13.877551020408163 9.16326530612245 4.938775510204081 21.428571428571427 0.6530612244897959 48.10204081632653 113.3265306122449 41.285714285714285 85.20408163265306 48.53061224489796 13.73469387755102 35.51020408163265 38.36734693877551 17.020408163265305 21.877551020408163 78.38775510204081 9.142857142857142 36.12244897959184 45.265306122448976 22.775510204081634 14.73469387755102 5.551020408163265 3.9591836734693877 19.367346938775512 |Mar 09, 2020 - TOR @ UTA|
0.6530612244897959 48.10204081632653 113.3265306122449 41.285714285714285 85.20408163265306 48.53061224489796 13.73469387755102 35.51020408163265 38.36734693877551 17.020408163265305 21.877551020408163 78.38775510204081 9.142857142857142 36.12244897959184 45.265306122448976 22.775510204081634 14.73469387755102 5.551020408163265 3.9591836734693877 19.367346938775512 0.7142857142857143 48.30612244897959 113.14285714285714 40.61224489795919 88.85714285714286 45.83673469387755 13.591836734693878 37.38775510204081 36.673469387755105 18.3265306122449 23.142857142857142 79.26530612244898 9.918367346938776 34.714285714285715 44.63265306122449 25.387755102040817 13.877551020408163 9.16326530612245 4.938775510204081 21.428571428571427 |Mar 09, 2020 - UTA vs. TOR|
0.375 48.3125 115.02083333333333 41.354166666666664 90.54166666666667 45.895833333333336 11.916666666666666 32.333333333333336 36.854166666666664 20.395833333333332 26.166666666666668 77.70833333333333 10.083333333333334 31.645833333333332 41.729166666666664 24.5 13.770833333333334 8.479166666666666 4.333333333333333 22.625 0.6041666666666666 48.833333333333336 113.16666666666667 39.875 85.41666666666667 46.8125 13.604166666666666 35.604166666666664 38.291666666666664 19.8125 25.270833333333332 77.60416666666667 8.5 36.395833333333336 44.895833333333336 26.0625 13.4375 6.708333333333333 4.1875 20.0625 |Mar 08, 2020 - WAS vs. MIA|
0.3673469387755102 48.30612244897959 114.48979591836735 41.04081632653061 90.28571428571429 45.63265306122449 12.061224489795919 32.63265306122449 36.93877551020408 20.346938775510203 26.06122448979592 77.87755102040816 9.959183673469388 31.510204081632654 41.46938775510204 24.387755102040817 13.775510204081632 8.53061224489796 4.285714285714286 22.693877551020407 0.3333333333333333 48.416666666666664 106.22916666666667 40.5625 90.0 45.083333333333336 9.1875 28.291666666666668 32.479166666666664 15.916666666666666 22.791666666666668 70.04166666666667 12.041666666666666 34.916666666666664 46.958333333333336 22.1875 14.041666666666666 7.166666666666667 4.770833333333333 21.458333333333332 |Mar 10, 2020 - WAS vs. NYK|
